sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf2_x,ekf2_y,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_ekf2_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
106,18.806,B,4,24.266570,-28.811231,23.337646,-28.659646,22.824569,-28.683252,1.846594,-0.514078,2.9413,0.153037,4.5246,0.179145,23.237639,-28.379523,4.3614,0.297440,0.512717,1.115828,0.100007,-0.280123,1.028931,-0.431708
107,18.979,B,4,23.803311,-28.403064,23.921234,-28.733435,23.139145,-28.704920,1.688819,-0.056755,5.1454,0.182584,5.5881,0.190624,23.504578,-28.418664,5.6322,0.522191,0.464202,0.299140,0.416656,-0.314771,0.298732,0.015600
108,19.149,B,4,23.657818,-29.197942,23.987859,-28.762503,23.374204,-28.745453,1.232442,-0.426710,6.4820,0.196991,6.7236,0.204474,23.722524,-28.451573,6.7705,0.408754,0.455733,0.749169,0.265335,-0.310930,-0.064706,-0.746369
109,19.350,B,4,24.560660,-28.433185,23.987859,-28.762503,23.426374,-28.743587,1.121542,-0.363330,7.4485,0.206185,7.9249,0.215599,23.893047,-28.478547,7.7285,0.299367,0.536684,0.669152,0.094812,-0.283956,0.667613,0.045361
110,19.547,B,4,24.356356,-28.010585,24.123830,-28.785356,23.679915,-28.683892,1.286116,-0.010365,8.5221,0.215115,9.1853,0.224522,24.101250,-28.513736,8.9799,0.272556,0.454396,0.564128,0.022580,-0.271620,0.255106,0.503151
111,19.728,B,4,24.640331,-29.171174,24.316055,-28.585656,23.849875,-28.555751,1.308984,0.534008,8.5221,0.215127,10.5004,0.235082,24.304824,-28.550895,10.2864,0.036530,0.454975,0.705203,0.011231,-0.034761,0.335507,-0.620279
112,19.948,B,4,25.019614,-29.147007,24.457232,-28.558319,24.038982,-28.658712,1.163511,-0.115673,10.2111,0.229298,11.8688,0.242581,24.505483,-28.589656,11.6462,0.057534,0.471584,0.758269,-0.048251,0.031337,0.514132,-0.557351
113,20.166,B,4,25.578681,-28.408754,24.924680,-28.759186,24.261722,-28.740482,1.520075,-0.144365,12.7681,0.168716,12.8615,0.122666,24.750168,-28.632991,12.8919,0.215360,0.500134,0.858322,0.174513,-0.126195,0.828514,0.224237
114,20.337,B,4,25.743058,-28.948121,24.924680,-28.759186,24.545235,-28.674203,1.376176,-0.105477,13.5660,0.214478,14.0983,0.295443,24.959960,-28.667267,14.1676,0.098457,0.414784,0.831939,-0.035280,-0.091919,0.783098,-0.280855
115,20.517,B,4,25.579195,-29.296932,25.240422,-28.729098,24.808179,-28.715638,1.482151,-0.311794,14.8791,0.270739,15.7809,0.216189,25.175529,-28.699705,15.8286,0.071239,0.367695,0.720851,0.064893,-0.029393,0.403667,-0.597227
116,20.675,B,4,25.708329,-29.411986,25.471313,-28.860543,24.994176,-28.813537,1.377133,-0.711867,15.5204,0.248470,16.6332,0.172917,25.351256,-28.718613,16.4848,0.185897,0.369482,0.779915,0.120057,-0.141930,0.357073,-0.693373
117,20.876,B,4,25.987362,-28.268596,25.793390,-28.996486,25.168809,-28.916512,1.354914,-0.157219,17.3826,0.239233,18.0474,0.246797,25.615590,-28.753861,18.1022,0.300798,0.475466,0.611307,0.177800,-0.242625,0.371772,0.485265
118,21.053,B,4,26.665369,-29.536747,26.046675,-28.969889,25.592202,-28.926032,1.405894,-0.743549,18.8846,0.170257,18.9650,0.150110,25.834758,-28.778895,19.0011,0.285285,0.283694,1.124391,0.211918,-0.190993,0.830612,-0.757852
119,21.262,B,4,25.880414,-28.925469,26.046675,-28.969889,25.640557,-28.921422,1.282969,-0.648624,19.7648,0.192445,20.1364,0.169710,26.054434,-28.805632,20.1735,0.164440,0.429769,0.211291,-0.007759,-0.164257,-0.174021,-0.119837
120,21.441,B,4,26.795858,-29.108573,26.211292,-29.061068,25.727843,-28.917084,1.000786,-0.392591,20.5957,0.176361,21.0829,0.191760,26.230901,-28.822351,20.9140,0.239521,0.511900,0.633325,-0.019609,-0.238717,0.564958,-0.286222
121,21.642,B,4,26.835236,-29.571408,26.566535,-29.156470,25.962670,-28.946156,1.085222,-0.854570,21.9147,0.165943,22.0453,0.158170,26.500714,-28.843162,22.0823,0.320147,0.547813,0.801402,0.065821,-0.313308,0.334522,-0.728245
122,21.813,B,4,27.447131,-29.915444,26.826169,-29.377815,26.162629,-29.054462,1.146761,-1.342181,22.5549,0.160683,22.9587,0.154085,26.732673,-28.855442,22.9942,0.530674,0.603788,1.278301,0.093496,-0.522373,0.714458,-1.060002
123,21.991,B,4,27.399064,-29.328072,27.103491,-29.499375,26.437572,-29.207566,1.260219,-1.061850,23.3443,0.154510,23.8215,0.147369,26.972143,-28.863944,23.8549,0.648864,0.635485,0.630615,0.131348,-0.635430,0.426921,-0.464128
124,22.159,B,4,28.083547,-29.009244,27.103491,-29.499375,26.655120,-29.228699,1.153320,-0.942740,24.2071,0.145562,24.6345,0.138777,27.217910,-28.869164,24.6661,0.640514,0.667831,0.876897,-0.114420,-0.630211,0.865636,-0.140081
125,22.342,B,4,28.588730,-29.840015,27.403944,-29.417489,26.957453,-29.187295,1.546645,-0.634908,24.8904,0.139243,25.4054,0.132485,27.467159,-28.871130,25.4355,0.550004,0.599800,1.482113,-0.063215,-0.546359,1.121571,-0.968885
126,22.522,B,4,28.116756,-28.800124,27.799320,-29.430217,27.300791,-29.302642,1.768783,-1.153643,25.2566,0.136122,26.1434,0.125408,27.666981,-28.870274,26.0273,0.575369,0.566602,0.455213,0.132338,-0.559943,0.449775,0.070150
127,22.717,B,4,28.852164,-28.343512,28.100288,-29.394675,27.484532,-29.210471,1.806743,-0.462960,25.9230,0.130342,26.8532,0.123027,27.915651,-28.866282,26.7415,0.559722,0.551661,1.072541,0.184637,-0.528392,0.936513,0.522770
128,22.903,B,4,29.682051,-29.659449,28.349978,-29.095397,27.776674,-29.049248,2.177472,0.121379,26.5818,0.125192,27.5330,0.115101,28.163107,-28.859512,27.4264,0.300936,0.430500,1.716708,0.186871,-0.235885,1.518943,-0.799937
129,23.090,B,4,28.542361,-29.162723,28.751611,-29.015338,28.178153,-29.150371,1.952841,-0.611172,27.9590,0.114457,28.1777,0.108552,28.461080,-28.848381,28.2027,0.335086,0.413819,0.324681,0.290531,-0.166957,0.081281,-0.314342
130,23.254,B,4,28.946850,-28.634398,28.997723,-29.110630,28.284444,-29.147729,1.486241,-0.462696,28.4966,0.108910,28.7836,0.103198,28.662470,-28.839005,28.6893,0.431480,0.488072,0.350336,0.335253,-0.271625,0.284380,0.204606
131,23.433,B,4,29.277270,-28.687856,29.049772,-29.013866,28.459527,-29.047112,1.514747,-0.090672,28.4966,0.108918,29.3535,0.095764,28.919104,-28.824105,29.2644,0.230399,0.510826,0.383206,0.130668,-0.189761,0.358166,0.136249
132,23.616,B,4,29.640945,-29.143705,29.170895,-28.857784,28.652819,-28.973306,1.455279,0.036861,29.0194,0.102674,29.8956,0.092999,29.181528,-28.804266,29.8103,0.054564,0.555075,0.571211,-0.010633,-0.053518,0.459417,-0.339439
133,23.798,B,4,29.188686,-28.918718,29.345080,-28.834640,28.876274,-28.994561,1.288068,-0.313949,29.8217,0.095317,30.4188,0.091451,29.448505,-28.778585,30.3362,0.117639,0.611632,0.295200,-0.103425,-0.056056,-0.259819,-0.140134
134,24.020,B,4,29.547334,-29.175344,29.449914,-28.869941,28.976474,-28.972130,0.866025,-0.200494,30.6749,0.090004,30.9259,0.087835,29.717835,-28.747552,30.8460,0.294552,0.774629,0.460518,-0.267921,-0.122390,-0.170500,-0.427793
135,24.245,B,4,29.701759,-28.611412,29.498894,-28.912770,29.120869,-29.000536,0.681495,-0.393018,31.0803,0.087054,31.4137,0.084093,29.987437,-28.712951,31.3372,0.527828,0.913042,0.303187,-0.488543,-0.199820,-0.285678,0.101539
136,24.458,B,4,30.761802,-28.154842,29.596904,-28.896290,29.265410,-28.922219,0.841591,-0.169456,31.2783,0.085599,31.8769,0.078071,30.256192,-28.676802,31.8046,0.694864,1.020724,0.726693,-0.659289,-0.219488,0.505610,0.521960
137,24.647,B,4,30.656085,-28.458720,30.176165,-28.525773,29.767086,-28.717524,1.603570,-0.094764,32.0819,0.078108,32.3132,0.075081,30.577713,-28.632649,32.3302,0.415528,0.815058,0.190771,-0.401548,0.106877,0.078372,0.173929
138,24.826,B,4,31.460273,-28.602910,30.531870,-28.477728,30.104448,-28.686214,1.834904,-0.492228,32.6394,0.072183,32.7257,0.069959,30.792206,-28.602159,32.6610,0.288544,0.692875,0.668067,-0.260336,0.124430,0.668067,-0.000751
139,24.997,B,4,30.911316,-28.997435,30.531870,-28.477728,30.152249,-28.673011,1.661752,-0.433043,32.9739,0.070386,33.1208,0.068830,31.061679,-28.561086,33.0584,0.536327,0.916292,0.461530,-0.529809,0.083357,-0.150364,-0.436349
140,25.172,B,4,31.362977,-28.326237,30.836273,-28.550426,30.333749,-28.719745,1.306948,-0.743051,33.2651,0.069021,33.5051,0.066960,31.333887,-28.514803,33.4442,0.498888,1.020920,0.190796,-0.497614,-0.035623,0.029090,0.188565
141,25.353,B,4,32.057073,-28.584546,31.042086,-28.568988,30.563322,-28.637684,1.535059,-0.617247,33.2651,0.069028,33.8808,0.064390,31.609710,-28.462357,33.8214,0.577553,1.060975,0.463749,-0.567624,-0.106631,0.447363,-0.122188
142,25.552,B,4,32.382195,-29.029246,31.352803,-28.514294,30.877701,-28.616442,1.680629,-0.832945,33.7774,0.064821,34.2451,0.062850,31.889188,-28.404438,34.1878,0.547518,1.033466,0.795891,-0.536384,-0.109856,0.493007,-0.624809
143,25.774,B,4,31.680097,-28.656692,31.730677,-28.600117,31.196176,-28.680454,1.589858,-1.290067,34.1247,0.062073,34.5939,0.059283,32.171339,-28.342870,34.5392,0.510254,1.031943,0.582926,-0.440662,-0.257247,-0.491242,-0.313822
144,25.974,B,4,32.845911,-28.880291,31.951823,-28.684045,31.330657,-28.667312,1.150755,-0.896852,34.7324,0.058975,34.9261,0.055386,32.454403,-28.279466,34.8740,0.645191,1.188793,0.717126,-0.502580,-0.404579,0.391508,-0.600825
145,26.164,B,4,32.922542,-27.822142,32.168238,-28.722144,31.650594,-28.697567,1.282251,-1.129084,34.9917,0.057088,35.2447,0.055308,32.736540,-28.214997,35.1945,0.761685,1.188340,0.434663,-0.568301,-0.507147,0.186002,0.392855
146,26.352,B,4,33.686509,-27.630375,32.500746,-28.598386,31.928079,-28.530667,1.859913,-0.604565,35.1190,0.056445,35.5542,0.052992,33.016662,-28.149024,35.5051,0.684175,1.153544,0.847167,-0.515916,-0.449362,0.669847,0.518649
147,26.540,B,4,33.286000,-27.677290,32.868811,-28.274002,32.294944,-28.355744,2.402401,-0.316425,35.3872,0.054625,35.8580,0.052743,33.294956,-28.080478,35.8097,0.468029,1.037206,0.403287,-0.426145,-0.193524,-0.008956,0.403187
148,26.757,B,4,33.567095,-27.576950,33.397340,-27.789182,32.524597,-28.218143,2.217567,0.039980,36.0162,0.048957,36.0859,-0.016240,33.572698,-28.008245,36.0895,0.280604,1.068912,0.431331,-0.175357,0.219063,-0.005603,0.431295
149,26.967,B,4,34.445593,-26.964083,33.397340,-27.789182,32.762952,-28.085738,2.004512,0.035528,36.0103,-0.026612,35.7643,-0.003195,33.842226,-27.933487,35.7759,0.467703,1.089960,1.141839,-0.444885,0.144304,0.603368,0.969403
150,27.173,B,4,33.873341,-28.282881,33.705129,-27.521570,33.117528,-27.864418,2.416054,0.163371,35.8564,0.015155,36.2167,0.119538,34.114190,-27.860108,36.0958,0.530978,0.996671,0.486565,-0.409061,0.338537,-0.240849,-0.422773
151,27.377,B,4,33.405812,-27.758897,33.993777,-27.591539,33.305535,-27.920386,1.139675,-0.317307,36.2971,0.022211,36.2789,-0.091255,34.383943,-27.787027,36.3501,0.436400,1.086622,0.978535,-0.390165,0.195488,-0.978130,0.028130
152,27.575,B,4,34.527960,-28.410737,34.079367,-27.734631,33.577709,-27.969776,0.840688,-0.975378,36.0334,-0.012765,35.9794,0.024565,34.646499,-27.710964,35.9650,0.567626,1.099680,0.709742,-0.567132,-0.023667,-0.118539,-0.699773
153,27.761,B,4,35.143224,-28.273652,34.386635,-27.948367,33.896715,-28.012984,0.942748,-1.382489,36.0787,-0.001504,36.0851,-0.067457,34.912311,-27.634024,36.1339,0.612492,1.083996,0.680033,-0.525676,-0.314343,0.230914,-0.639628
154,27.956,B,4,35.695416,-26.891232,34.386635,-27.948367,33.948678,-28.002674,0.846844,-1.253307,35.8480,-0.055721,35.6350,-0.015759,35.166850,-27.554698,35.6570,0.873905,1.297931,0.848275,-0.780214,-0.393669,0.528567,0.663466
155,28.210,B,4,35.739278,-27.877832,34.793293,-27.843865,34.314018,-27.790984,1.679470,-0.744382,35.6365,-0.043167,35.3627,-0.116352,35.466586,-27.460601,35.3376,0.774735,1.198986,0.498441,-0.673293,-0.383264,0.272692,-0.417232
156,28.416,B,4,35.514991,-27.336907,35.190579,-27.684429,34.623658,-27.794343,1.760290,-1.065727,35.4763,-0.074175,34.9797,-0.110072,35.707658,-27.384200,34.9528,0.597920,1.158997,0.198386,-0.517079,-0.300229,-0.192667,0.047293
157,28.603,B,4,36.075595,-27.912318,35.456638,-27.640050,34.837177,-27.700485,1.728391,-0.728779,35.1178,-0.075448,34.4599,-0.093403,35.895041,-27.324621,34.5459,0.540086,1.122652,0.614807,-0.438403,-0.315429,0.180554,-0.587697
158,28.799,B,4,36.258498,-27.003225,35.692349,-27.618914,35.112845,-27.728323,1.535195,-1.027098,34.7395,-0.083245,33.8763,-0.108507,36.169674,-27.236923,33.8513,0.611356,1.165488,0.250008,-0.477325,-0.381992,0.088824,0.233697
159,28.984,B,4,36.685742,-27.510887,35.961948,-27.548948,35.374258,-27.587512,1.609434,-0.547358,33.5131,-0.110709,33.2183,-0.120321,36.349573,-27.178196,33.3282,0.536386,1.057724,0.472963,-0.387624,-0.370753,0.336170,-0.332692
160,29.163,B,4,36.229415,-26.966618,36.238621,-27.428522,35.664119,-27.563960,1.599450,-0.716482,33.2183,-0.116567,32.4930,-0.131599,36.571960,-27.102887,32.6133,0.465998,1.018216,0.368655,-0.333340,-0.325635,-0.342545,0.136269
161,29.338,B,4,37.565630,-28.093115,36.680424,-27.380031,35.816429,-27.447144,1.490000,-1.187165,32.0664,-0.135819,31.6956,-0.146187,36.791611,-27.024685,31.8287,0.372335,1.062756,1.319336,-0.111186,-0.355346,0.774019,-1.068429
162,29.532,B,4,37.273308,-27.784264,37.018555,-27.569481,36.183795,-27.556002,1.315007,-1.312503,30.9988,-0.150244,30.8275,-0.156393,37.007900,-26.944154,30.9705,0.625417,1.026404,0.881037,0.010655,-0.625327,0.265408,-0.840110
163,29.741,B,4,37.536739,-28.096749,37.259375,-27.724636,36.629469,-27.682787,1.097940,-1.554315,30.2798,-0.158735,29.8976,-0.168377,37.220678,-26.863051,30.0506,0.862453,1.010691,1.273540,0.038697,-0.861585,0.316061,-1.233698
164,29.920,B,4,37.516066,-27.150613,37.259375,-27.724636,36.685360,-27.683387,0.969240,-1.421064,29.4469,-0.168458,28.9060,-0.178011,37.428545,-26.783159,29.0687,0.956555,1.167362,0.377733,-0.169170,-0.941477,0.087521,-0.367454
165,30.093,B,4,38.299188,-26.950083,37.457186,-27.728628,36.887327,-27.588024,1.148872,-0.850099,28.6198,-0.177158,27.8553,-0.186705,37.630249,-26.705379,28.0272,1.037781,1.153688,0.712291,-0.173063,-1.023249,0.668939,-0.244704
166,30.260,B,4,37.793711,-26.334189,37.700119,-27.518017,37.193930,-27.472541,1.684749,-0.525975,28.1865,-0.180898,26.7507,-0.198021,37.825364,-26.629262,26.9308,0.897537,1.053484,0.296766,-0.125245,-0.888755,-0.031653,0.295073
167,30.435,B,4,37.921136,-26.368453,37.911814,-27.201935,37.354161,-27.264389,1.795134,0.276851,27.3167,-0.189162,25.5982,-0.204478,38.014604,-26.553441,25.7856,0.656590,0.970377,0.207261,-0.102790,-0.648494,-0.093468,0.184989
168,30.612,B,4,37.901863,-26.731232,38.001356,-26.856140,37.506488,-27.096962,1.737355,0.636524,25.8251,-0.199770,24.5485,-0.112674,38.200215,-26.477062,24.6636,0.428071,0.930341,0.391939,-0.198859,-0.379078,-0.298352,-0.254171
169,30.788,B,4,39.616854,-27.087603,38.067774,-26.674025,37.625401,-27.023666,1.273165,0.441872,24.2971,-0.129741,23.8918,-0.190030,38.383663,-26.407101,24.0563,0.413563,0.977299,1.408490,-0.315889,-0.266924,1.233191,-0.680502
170,30.985,B,4,39.221331,-26.196134,38.357751,-26.687017,38.032287,-27.029363,1.630338,-0.290884,23.6095,-0.196891,22.3741,-0.259465,38.562780,-26.326201,22.6235,0.415000,0.880829,0.671272,-0.205030,-0.360816,0.658551,0.130067
171,31.244,B,4,38.857265,-26.056353,38.772669,-26.627339,38.297439,-26.874112,1.969272,-0.035842,23.0676,-0.239459,21.4865,-0.058640,38.740421,-26.251100,21.5520,0.377618,0.764445,0.227110,0.032248,-0.376239,0.116844,0.194747
172,31.435,B,4,40.068857,-26.404168,38.972015,-26.413805,38.448637,-26.719500,1.785595,0.267177,21.5908,-0.138455,20.5908,-0.244799,38.916779,-26.181928,20.8042,0.238365,0.712840,1.173318,0.055236,-0.231877,1.152078,-0.222240
173,31.614,B,4,39.457098,-25.792421,39.234477,-26.300060,38.790785,-26.655181,2.004848,-0.103865,20.8220,-0.188241,19.5079,-0.095610,39.088033,-26.108199,19.6058,0.241363,0.622532,0.485721,0.146444,-0.191861,0.369065,0.315778
174,31.787,B,4,39.407328,-26.302916,39.510699,-26.183278,38.961863,-26.491527,1.677070,0.184937,19.2861,-0.145596,18.7114,-0.200318,39.254800,-26.042187,18.8970,0.292218,0.536394,0.302067,0.255900,-0.141092,0.152528,-0.260729
175,31.963,B,4,39.229058,-26.968993,39.607582,-26.091255,39.090962,-26.448642,1.316227,0.006271,18.4938,-0.146112,17.9018,-0.147561,39.414418,-25.974907,18.0280,0.225497,0.573627,1.011219,0.193163,-0.116348,-0.185361,-0.994086
176,32.142,B,4,39.658325,-26.098206,39.624132,-26.245955,39.161233,-26.535618,0.777110,-0.565627,18.0748,-0.146724,17.1009,-0.133035,39.569064,-25.908999,17.2188,0.341426,0.747648,0.209205,0.055068,-0.336955,0.089261,-0.189206
177,32.327,B,4,39.436881,-25.444756,39.646650,-26.343730,39.293302,-26.451820,0.755936,-0.278533,17.4177,-0.139528,16.3397,-0.154419,39.728719,-25.842000,16.4685,0.508397,0.749312,0.492923,-0.082069,-0.501730,-0.291838,0.397244
178,32.517,B,4,40.772336,-26.296376,39.672276,-26.149870,39.359552,-26.263583,0.723408,0.439993,16.7045,-0.133206,15.0346,-0.207845,39.888255,-25.771045,15.2357,0.436068,0.722579,1.028382,-0.215979,-0.378825,0.884080,-0.525331
179,32.712,B,4,41.041008,-26.470735,39.848322,-26.033054,39.653834,-26.262350,1.011512,-0.069386,14.5646,-0.141474,14.3528,-0.036795,40.047813,-25.704701,14.3958,0.384203,0.682782,1.254291,-0.199491,-0.328353,0.993195,-0.766034
180,32.881,B,4,41.205020,-25.726316,40.225380,-26.134153,39.945681,-26.294873,1.270786,-0.501525,14.0473,-0.125381,13.7329,-0.206446,40.238560,-25.626707,13.6840,0.507618,0.729537,0.971579,-0.013181,-0.507446,0.966459,-0.099610
181,33.054,B,4,40.882255,-26.124125,40.582378,-26.121405,40.216577,-26.188487,1.682525,-0.218448,14.0473,-0.125369,12.4562,-0.157549,40.389498,-25.557674,12.4216,0.595815,0.654084,0.750784,0.192881,-0.563731,0.492758,-0.566450
182,33.215,B,4,40.525577,-26.199079,40.826912,-26.052367,40.380654,-26.172838,1.482429,-0.293827,12.7012,-0.183141,11.8006,-0.164090,40.543961,-25.490974,11.7613,0.628668,0.701147,0.708343,0.282951,-0.561393,-0.018384,-0.708104
183,33.377,B,4,40.346308,-25.519800,40.897604,-26.085711,40.448548,-26.174543,1.036803,-0.322744,12.0480,-0.148518,10.5279,-0.186698,40.662375,-25.433891,10.7079,0.692966,0.770901,0.327534,0.235229,-0.651820,-0.316067,-0.085908
184,33.582,B,4,41.177281,-26.141224,40.844442,-26.007222,40.468365,-26.053301,0.631226,0.198571,9.8175,-0.193614,9.5625,-0.235479,40.842619,-25.350831,9.5065,0.656394,0.795946,0.858324,0.001824,-0.656391,0.334662,-0.790393
185,33.794,B,4,42.500289,-25.237106,40.878109,-25.936991,40.631849,-26.065783,0.696546,-0.055104,9.3436,-0.193878,8.3819,-0.212247,40.990886,-25.281086,8.3348,0.665530,0.862935,1.510043,-0.112778,-0.655905,1.509403,0.043981
186,33.981,B,4,41.514678,-25.739832,41.213626,-25.837786,41.006483,-25.913575,1.560647,0.345265,8.7679,-0.207664,7.1857,-0.213650,41.108932,-25.225636,7.3814,0.621038,0.695525,0.655001,0.104695,-0.612150,0.405746,-0.514195
187,34.143,B,4,41.682130,-24.851324,41.526017,-25.695697,41.138006,-25.878413,1.353975,0.226127,7.6999,-0.209580,5.9341,-0.221457,41.284075,-25.142067,5.8831,0.604187,0.750693,0.492930,0.241943,-0.553630,0.398056,0.290743
188,34.304,B,4,42.496385,-25.345540,41.642939,-25.522380,41.274992,-25.688558,1.300843,0.805051,6.6317,-0.215378,4.6382,-0.229766,41.399394,-25.085681,4.8484,0.500020,0.615578,1.127348,0.243545,-0.436699,1.096990,-0.259858
189,34.482,B,4,42.267549,-25.605509,41.861162,-25.330905,41.526049,-25.622018,1.545912,0.597446,5.4040,-0.222626,3.3013,-0.236144,41.541898,-25.014234,3.5180,0.449678,0.607991,0.936042,0.319264,-0.316671,0.725651,-0.591275
190,34.658,B,4,41.952777,-24.922628,42.110779,-25.334703,41.706224,-25.613054,1.324125,0.167692,2.6167,-0.237150,1.9233,-0.242728,41.682790,-24.942024,2.1466,0.580837,0.671438,0.270683,0.427989,-0.392679,0.269987,0.019396
191,34.829,B,4,42.910956,-25.333835,42.359005,-25.202796,41.789373,-25.483837,1.330601,0.260684,1.3123,-0.216442,0.7401,-0.125719,41.824201,-24.870011,0.8678,0.629890,0.614813,1.181596,0.534804,-0.332785,1.086755,-0.463824
192,35.003,B,4,42.554337,-25.338477,42.554205,-25.226792,42.113205,-25.433069,1.162362,0.097838,0.0613,-0.201476,-0.2769,-0.257798,41.969487,-24.801391,-0.0501,0.723092,0.647821,0.794048,0.584719,-0.425401,0.584850,-0.537086
193,35.203,B,4,42.868929,-25.513587,42.686376,-25.288150,42.161073,-25.427757,1.130295,-0.159332,-1.1195,-0.276389,-2.0234,-0.261028,42.124548,-24.729783,-1.7727,0.792102,0.698929,1.080950,0.561829,-0.558367,0.744382,-0.783805
194,35.398,B,4,43.664307,-25.279442,42.686376,-25.288150,42.326739,-25.440973,1.017991,-0.168005,-2.8247,-0.183033,-2.9824,-0.128604,42.314530,-24.651686,-3.0135,0.737127,0.789382,1.488616,0.371847,-0.636464,1.349777,-0.627757
195,35.561,B,4,42.606882,-24.411446,42.940970,-25.332826,42.606993,-25.410807,1.331534,-0.120228,-3.2741,-0.189829,-4.2336,-0.293752,42.444207,-24.597396,-3.9690,0.887486,0.829541,0.247063,0.496762,-0.735431,0.162675,0.185949
196,35.722,B,4,42.365345,-25.050164,43.083960,-25.172433,42.645000,-25.227727,0.937188,0.604990,-3.7587,-0.221903,-5.3238,-0.108782,42.608891,-24.528839,-5.2214,0.799940,0.699820,0.575408,0.475069,-0.643594,-0.243545,-0.521326
197,35.887,B,4,43.149469,-25.535943,42.965356,-25.078482,42.628482,-25.191295,0.542196,-0.051483,-6.0518,-0.202067,-6.4064,-0.219663,42.775541,-24.463100,-6.1960,0.643991,0.742896,1.136141,0.189815,-0.615382,0.373928,-1.072844
198,36.054,B,4,43.445745,-24.908199,43.100389,-25.121709,42.876546,-25.189773,0.671859,0.168043,-6.9297,-0.169039,-7.3446,-0.198829,42.945722,-24.399497,-7.1723,0.738588,0.793298,0.713303,0.154667,-0.722212,0.500024,-0.508702
199,36.231,B,4,43.146567,-25.012957,43.100389,-25.121709,42.909139,-25.187291,0.609844,0.141373,-7.6727,-0.167767,-8.3168,-0.167339,43.121042,-24.338214,-8.1625,0.783766,0.875119,0.675225,-0.020653,-0.783494,0.025525,-0.674742
