sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf2_x,ekf2_y,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_ekf2_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
230,38.000,A,4,45.642819,5.811964,45.569071,6.225955,45.178774,6.386758,0.480212,-0.085468,-20.7663,0.207279,-19.0640,0.225559,45.989593,6.051620,-19.2184,0.455226,0.877351,0.421529,-0.420522,0.174335,-0.346774,-0.239656
231,38.166,A,4,45.428967,5.593404,45.512112,6.105663,45.274229,6.293481,0.598610,-0.293199,-19.8380,0.216029,-17.7453,0.235783,46.064992,5.987645,-17.9066,0.565336,0.847846,0.748301,-0.552880,0.118018,-0.636025,-0.394241
232,38.336,A,4,46.314501,6.519101,45.548220,5.939748,45.323618,6.180538,0.569306,-0.577149,-18.1375,0.228748,-16.3705,0.245707,46.139250,5.923938,-16.5384,0.591242,0.855044,0.620429,-0.591030,0.015810,0.175251,0.595163
233,38.518,A,4,46.027180,5.554897,45.675452,5.945599,45.495842,6.221517,0.636859,0.174785,-15.3597,0.247445,-14.9435,0.252969,46.211348,5.860742,-15.1173,0.542573,0.801316,0.357014,-0.535896,0.084857,-0.184168,-0.305845
234,38.676,A,4,45.288937,5.609529,45.862671,5.956592,45.601909,6.116007,0.768453,-0.136755,-14.6768,0.250809,-13.4694,0.259886,46.280934,5.797584,-13.6486,0.447468,0.749979,1.009665,-0.418263,0.159008,-0.991997,-0.188056
235,38.850,A,4,45.758625,6.658661,45.790453,5.899188,45.582414,6.032632,0.188201,0.353113,-12.8762,0.262076,-11.9528,0.268818,46.348602,5.733694,-12.1369,0.582167,0.822440,1.097104,-0.558148,0.165494,-0.589977,0.924968
236,39.009,A,4,45.823655,6.067650,45.812890,6.059426,45.659361,6.110264,0.162281,0.317119,-10.6429,0.270907,-10.3957,0.274505,46.415720,5.668558,-10.5847,0.718458,0.875890,0.714013,-0.602831,0.390867,-0.592065,0.399091
237,39.162,A,4,46.457916,5.731465,45.926232,6.021376,45.681937,6.105723,0.520478,0.081322,-9.4227,0.277217,-8.7977,0.282231,46.483833,5.602241,-8.9917,0.697562,0.946854,0.131798,-0.557601,0.419136,-0.025917,0.129224
238,39.321,A,4,46.215759,4.447491,45.926232,6.021376,45.818273,6.047033,0.468238,0.086672,-8.0415,0.283192,-7.1572,0.290493,46.553937,5.535257,-7.3563,0.793930,0.896167,1.139123,-0.627705,0.486119,-0.338178,-1.087767
239,39.490,A,4,46.331187,4.385594,46.069792,5.697933,45.900837,5.805541,0.721238,-0.977114,-6.5005,0.290435,-5.4742,0.296704,46.626042,5.468160,-5.6784,0.601839,0.799843,1.122002,-0.556250,0.229773,-0.294855,-1.082566
240,39.659,A,4,46.669585,5.510060,46.164009,5.204562,45.989076,5.585525,0.905488,-1.661096,-6.5005,0.290426,-3.7515,0.304077,46.699228,5.401158,-3.9602,0.570183,0.733694,0.112865,-0.535219,-0.196595,-0.029643,0.108902
241,39.807,A,4,47.225790,5.182866,46.312997,5.024776,46.114516,5.561882,0.996689,-0.906942,-4.2583,0.298223,-1.9936,0.308273,46.772153,5.334052,-2.2063,0.553602,0.695983,0.478168,-0.459155,-0.309276,0.453638,-0.151186
242,39.963,A,4,46.527372,5.765754,46.737941,5.160690,46.305160,5.495676,0.978705,0.098572,-0.7122,0.310790,-0.2049,0.313826,46.843730,5.266479,-0.4211,0.149608,0.585311,0.591065,-0.105789,-0.105789,-0.316357,0.499275
243,40.148,A,4,46.208327,6.113167,46.737941,5.160690,46.365792,5.526488,0.881451,0.116766,0.7384,0.315000,1.8321,0.319926,46.927461,5.184516,1.7588,0.191012,0.657584,1.174541,-0.189520,-0.023827,-0.719135,0.928651
244,40.300,A,4,46.771406,4.734384,46.707481,5.423655,46.367899,5.607099,0.458088,0.704418,2.4932,0.319717,3.4573,0.323998,46.982473,5.129451,3.2344,0.402711,0.778363,0.447914,-0.274993,0.294203,-0.211067,-0.395067
245,40.470,A,4,46.545062,4.791524,46.690278,5.450717,46.451231,5.474804,0.481037,-0.028409,2.4932,0.319713,5.3310,0.328294,47.051441,5.060450,5.1046,0.531740,0.729343,0.573359,-0.361163,0.390268,-0.506379,-0.268926
246,40.635,A,4,46.696526,5.495453,46.708156,5.228702,46.488739,5.368186,0.303906,-0.431127,4.9873,0.326265,7.2329,0.334196,47.121851,4.991541,7.0032,0.476854,0.736677,0.659416,-0.413696,0.237161,-0.425325,0.503912
247,40.786,A,4,46.685614,4.591690,46.709464,5.186180,46.541441,5.380667,0.288150,-0.065878,6.5211,0.330444,9.1612,0.338829,47.194548,4.922832,8.9285,0.551958,0.797597,0.607181,-0.485083,0.263348,-0.508933,-0.331143
248,40.966,A,4,46.917413,4.892264,46.724858,5.122312,46.584340,5.258920,0.177741,-0.495505,10.0494,0.281998,10.6842,0.213514,47.290406,4.844549,10.7876,0.630077,0.818678,0.376033,-0.565548,0.277763,-0.372994,0.047715
249,41.122,A,4,47.265113,4.857779,46.764931,4.969945,46.650105,5.199475,0.249958,-0.506179,11.2185,0.280166,12.4189,0.379719,47.359346,4.793178,12.1622,0.620142,0.817373,0.114250,-0.594415,0.176766,-0.094233,0.064601
250,41.273,A,4,46.215699,4.720794,46.885851,4.905398,46.765593,5.141302,0.474510,-0.546217,11.8862,0.315706,14.5688,0.295245,47.451694,4.729291,14.3607,0.592615,0.800305,1.236024,-0.565843,0.176108,-1.235995,-0.008497
251,41.449,A,4,47.085546,4.771306,46.874703,4.835578,46.701925,5.073716,0.000612,-0.499486,13.5576,0.358658,15.8633,0.248003,47.548293,4.674206,15.6977,0.692651,0.935920,0.472825,-0.673590,0.161372,-0.462747,0.097100
252,41.645,A,4,46.775415,4.605524,46.875721,4.716576,46.779844,5.020372,0.072129,-0.483946,16.9213,0.312195,17.6968,0.319253,47.667123,4.603637,17.8370,0.799420,0.980271,0.891710,-0.791402,0.112939,-0.891708,0.001886
253,41.812,A,4,47.002092,5.145552,46.875721,4.716576,46.797461,4.951681,0.076937,-0.435539,18.3375,0.255988,19.0108,0.217467,47.747976,4.561771,18.8663,0.885886,1.027379,0.947176,-0.872255,0.154805,-0.745884,0.583781
254,41.972,A,4,46.575590,4.137655,46.898663,4.747282,46.844361,4.972943,0.226948,-0.056816,19.4333,0.264983,20.5595,0.234619,47.852694,4.508319,20.3928,0.983504,1.110230,1.329806,-0.954031,0.238963,-1.277103,-0.370664
255,42.134,A,4,47.705749,5.365771,46.881050,4.698483,46.821110,4.843023,-0.128639,-0.505887,20.0567,0.258993,21.8674,0.241103,47.962908,4.460976,21.7002,1.107622,1.204019,0.940630,-1.081858,0.237507,-0.257159,0.904795
256,42.320,A,4,48.296631,5.787370,46.969783,4.703213,46.966215,4.913039,0.549531,0.019764,21.3041,0.238841,23.1466,0.220214,48.081127,4.418082,22.9955,1.147338,1.219841,1.386143,-1.111344,0.285131,0.215503,1.369288
257,42.473,A,4,47.718413,5.904449,47.303089,5.007809,47.179284,5.039701,1.333750,0.518439,22.9183,0.223995,24.3702,0.207958,48.208192,4.380563,24.2267,1.101203,1.221931,1.600660,-0.905103,0.627247,-0.489779,1.523886
258,42.633,A,4,48.035576,4.146659,47.569334,5.347180,47.278122,5.169765,1.279891,0.863256,25.0628,0.206494,25.5326,0.198278,48.343336,4.347941,25.3963,1.263945,1.345390,0.367738,-0.774003,0.999238,-0.307761,-0.201283
259,42.795,A,4,48.037887,5.470612,47.723762,5.308711,47.410619,5.023612,0.903081,-0.249212,26.0066,0.197897,26.6370,0.189221,48.484329,4.319420,26.5074,1.247861,1.284033,1.234727,-0.760567,0.989291,-0.446442,1.151191
260,42.961,A,4,48.018260,4.146288,47.878878,5.180549,47.524625,5.092101,1.062008,-0.022327,26.0066,0.197901,27.6875,0.179024,48.628440,4.294288,27.5641,1.160733,1.361952,0.627872,-0.749562,0.886261,-0.610180,-0.148000
261,43.130,A,4,48.792377,5.740510,48.174425,5.024442,47.620041,4.955820,1.168173,-0.251940,28.3405,0.177235,28.6880,0.170558,48.773668,4.272147,28.5705,0.961791,1.340994,1.468483,-0.599244,0.752295,0.018709,1.468364
262,43.292,A,4,48.733243,5.457013,48.422351,5.228224,47.948157,5.129123,1.299367,-0.102572,29.4332,0.167699,29.6410,0.164190,48.919534,4.252916,29.5291,1.094722,1.308171,1.218423,-0.497183,0.975308,-0.186292,1.204097
263,43.457,A,4,48.334630,5.697012,48.422351,5.228224,47.976308,5.136357,1.175898,-0.073369,30.2224,0.160287,30.5472,0.152902,49.067159,4.236817,30.4409,1.182651,1.413905,1.633636,-0.644807,0.991407,-0.732529,1.460195
264,43.629,A,4,48.201869,4.716015,48.522042,5.361030,48.054656,5.227024,0.523236,-0.222276,30.8617,0.154857,31.4072,0.146771,49.218700,4.224441,31.3064,1.333104,1.536285,1.129420,-0.696658,1.136589,-1.016831,0.491574
265,43.810,A,4,49.584745,4.855918,48.679686,5.183536,48.315032,5.116229,0.799391,-0.742182,32.0546,0.142634,32.2227,0.137424,49.376253,4.216722,32.1271,1.191610,1.391152,0.672339,-0.696567,0.966814,0.208491,0.639196
266,43.982,A,4,49.494390,4.480802,48.992201,4.997298,48.510612,5.029615,0.725730,-1.220037,32.7174,0.136813,32.9978,0.131585,49.540713,4.214598,32.9067,0.955763,1.313530,0.270205,-0.548511,0.782700,-0.046323,0.266204
267,44.145,A,4,48.884217,5.183252,49.130215,4.913459,48.592274,5.054772,0.656498,-0.749993,33.3112,0.132497,33.7373,0.126696,49.711302,4.218490,33.6503,0.905893,1.396993,1.270761,-0.581087,0.694968,-0.827085,0.964762
268,44.336,A,4,49.075661,5.438698,49.130215,4.913459,48.623013,5.059168,0.602030,-0.670308,33.9349,0.127095,34.4451,0.121589,49.885995,4.227939,34.3617,1.020363,1.511974,1.456907,-0.755780,0.685520,-0.810334,1.210759
269,44.519,A,4,49.474954,4.623466,49.161618,5.028742,48.718022,5.120319,0.694968,-0.257517,34.6167,0.121436,35.1222,0.115247,50.062553,4.241694,35.0426,1.196298,1.606159,0.700730,-0.900935,0.787048,-0.587599,0.381772
270,44.693,A,4,49.386071,4.372111,49.254521,5.027986,48.857893,5.052590,0.559340,-0.643562,34.8791,0.119773,35.7678,0.109302,50.239552,4.258298,35.6920,1.250083,1.593701,0.861037,-0.985032,0.769688,-0.853482,0.113813
271,44.879,A,4,49.617353,5.569682,49.360124,4.838265,48.964556,4.955289,0.258221,-0.931313,35.6434,0.112941,36.3806,0.104950,50.416816,4.276827,36.3088,1.196583,1.602926,1.520071,-1.056692,0.561438,-0.799463,1.292855
272,45.067,A,4,50.543342,5.137672,49.456637,4.861268,49.089084,5.048538,0.713170,-0.306434,36.2238,0.107689,36.9608,0.100990,50.595238,4.297404,36.8928,1.270573,1.683064,0.841869,-1.138601,0.563864,-0.051897,0.840268
273,45.238,A,4,50.250025,5.102823,49.697057,5.025341,49.333333,5.066750,1.022612,-0.428192,37.2380,0.098092,37.5111,0.094188,50.776293,4.321279,37.4465,1.288585,1.624148,0.942214,-1.079236,0.704061,-0.526267,0.781543
274,45.436,A,4,51.075583,5.395838,49.973663,5.074899,49.500881,5.077630,1.058153,-0.451723,37.7202,0.094049,38.0361,0.089760,50.961384,4.350271,37.9743,1.225021,1.631600,1.051785,-0.987721,0.724628,0.114199,1.045567
275,45.628,A,4,51.205314,4.612194,50.262510,5.156769,49.767455,5.131186,1.552884,-0.553504,37.9632,0.092216,38.5399,0.087014,51.151263,4.385768,38.4805,1.176573,1.571806,0.232788,-0.888753,0.771001,0.054051,0.226426
276,45.810,A,4,50.876662,5.437193,50.620014,5.128816,50.017429,5.061322,1.351454,-1.093883,38.3229,0.089834,39.0243,0.083466,51.345741,4.427919,38.9672,1.008929,1.471602,1.112955,-0.725727,0.700897,-0.469080,1.009273
277,45.983,A,4,50.678197,4.752750,50.857498,5.108241,50.183575,5.122831,1.391716,-0.705126,38.7816,0.086674,39.4883,0.078891,51.543792,4.475553,39.4338,0.933431,1.506373,0.908896,-0.686294,0.632688,-0.865595,0.277197
278,46.168,A,4,52.048697,4.225028,50.942708,5.113722,50.295341,5.074440,0.791159,-0.696330,39.7805,0.078382,39.9301,0.075507,51.743954,4.526832,39.8783,0.993195,1.548662,0.428898,-0.801246,0.586891,0.304743,-0.301803
279,46.354,A,4,51.127873,5.143167,51.158691,4.899419,50.593847,4.953033,0.747098,-1.403041,40.1282,0.074394,40.3491,0.070244,51.944875,4.580255,40.2999,0.848499,1.401514,0.992150,-0.786184,0.319164,-0.817002,0.562912
280,46.534,A,4,52.051141,5.157503,51.539570,4.899889,50.907507,5.008501,1.114317,-0.854396,40.6833,0.069435,40.7467,0.067819,52.145783,4.635343,40.7000,0.661422,1.293281,0.530668,-0.606213,0.264546,-0.094642,0.522160
281,46.717,A,4,52.053359,6.058869,51.783999,5.149989,50.952515,5.012474,1.671891,-0.187066,40.9966,0.067243,41.1257,0.063971,52.346777,4.692716,41.0811,0.725133,1.430459,1.397308,-0.562778,0.457273,-0.293418,1.366154
282,46.919,A,4,51.688145,5.520673,51.904331,5.411624,51.157360,5.173049,1.414624,0.002323,41.3242,0.064389,41.4891,0.062388,52.548862,4.753711,41.4463,0.921016,1.453314,1.152850,-0.644531,0.657913,-0.860717,0.766962
283,47.152,A,4,51.692857,5.654906,51.904331,5.411624,51.277692,5.233642,1.278685,0.010149,41.6553,0.061838,41.8383,0.060100,52.794985,4.833632,41.8656,1.061763,1.569136,1.374474,-0.890654,0.577992,-1.102129,0.821275
284,47.326,A,4,52.258384,5.917962,51.921369,5.533424,51.378859,5.306228,1.098789,0.172064,41.9295,0.059687,42.1730,0.057575,53.004594,4.906707,42.1991,1.251459,1.674107,1.256768,-1.083225,0.626717,-0.746210,1.011254
285,47.503,A,4,51.995407,6.360777,51.998915,5.681931,51.547189,5.408583,1.304458,0.213935,42.0974,0.058717,42.4924,0.053199,53.175438,4.969294,42.4549,1.375521,1.686467,1.824472,-1.176523,0.712637,-1.180031,1.391483
286,47.683,A,4,52.449528,6.516032,52.091099,5.906597,51.650986,5.563708,1.371843,0.545281,42.3945,0.055788,42.7965,0.052436,53.392152,5.051916,42.7608,1.556669,1.814825,1.741314,-1.301053,0.854680,-0.942624,1.464116
287,47.864,A,4,52.967534,5.901291,52.181355,6.172432,51.805154,5.722017,1.530398,0.597496,42.6841,0.053353,43.0876,0.049872,53.609825,5.137367,43.0531,1.764054,1.897012,0.998057,-1.428470,1.035065,-0.642291,0.763924
288,48.043,A,4,53.275811,6.135350,52.385527,6.273280,52.015153,5.768468,1.225117,0.011501,43.2037,0.050011,43.3699,0.048132,53.820472,5.218349,43.3364,1.780996,1.887275,1.066558,-1.434945,1.054931,-0.544661,0.917001
289,48.227,A,4,53.941275,5.820791,52.662526,6.255517,52.238420,5.840883,1.276527,-0.314143,43.4314,0.048829,43.6453,0.046526,54.023300,5.294307,43.6126,1.666022,1.866694,0.532836,-1.360774,0.961210,-0.082025,0.526484
290,48.412,A,4,53.554652,5.690124,53.021753,6.207365,52.521972,5.852898,1.377235,-0.970516,43.5510,0.048474,43.9147,0.046719,54.220469,5.367165,43.8827,1.463850,1.766587,0.740010,-1.198717,0.840200,-0.665817,0.322960
291,48.590,A,4,54.031293,6.179687,53.339986,6.074944,52.723683,5.849827,1.046624,-1.208443,43.7928,0.047422,44.1775,0.045081,54.414891,5.439245,44.1463,1.248813,1.740334,0.833907,-1.074905,0.635699,-0.383597,0.740442
292,48.771,A,4,55.136201,5.907535,53.585710,6.027917,52.961745,5.914641,1.225700,-1.140749,44.0167,0.046111,44.4333,0.042708,54.608935,5.512405,44.4030,1.145749,1.695591,0.658891,-1.023225,0.515512,0.527266,0.395130
293,48.949,A,4,53.955549,6.281090,53.993621,6.031046,53.331126,5.929301,1.376888,-1.418803,44.5927,0.043578,44.6823,0.043538,54.803304,5.587294,44.6528,0.923311,1.511383,1.095464,-0.809683,0.443752,-0.847755,0.693796
294,49.125,A,4,54.353739,6.446427,54.289656,6.053439,53.472843,5.996598,1.229775,-0.980777,44.8090,0.046729,44.9964,0.109810,54.997048,5.662863,44.9264,0.808056,1.560314,1.013814,-0.707392,0.390576,-0.643309,0.783564
295,49.309,A,4,55.167138,6.712577,54.379674,6.168136,53.650702,6.079268,1.337655,-0.728482,44.8090,0.046735,45.8491,0.094774,55.188326,5.731494,45.7794,0.919007,1.576462,0.981312,-0.808652,0.436642,-0.021188,0.981083
296,49.489,A,4,54.146369,6.325761,54.720875,6.438462,53.922652,6.190588,1.127462,-0.363754,45.9751,0.020408,45.9194,-0.030379,55.378169,5.806490,45.9453,0.911824,1.505344,1.336777,-0.657294,0.631971,-1.231800,0.519271
297,49.658,A,4,55.373416,6.787620,54.821997,6.522028,54.003145,6.228560,1.407955,-0.391404,46.1045,0.076700,46.3674,0.176681,55.561066,5.875606,46.2507,0.981878,1.597403,0.931119,-0.739070,0.646421,-0.187651,0.912014
298,49.819,A,4,54.370314,5.515667,54.821997,6.522028,54.251290,6.329654,1.276455,-0.339922,46.7357,0.117823,47.1451,0.056990,55.738074,5.933525,47.1015,1.088822,1.538650,1.430165,-0.916077,0.588502,-1.367760,-0.417858
299,49.975,A,4,54.975219,7.165771,54.913349,6.430201,54.314003,6.226484,0.330133,-0.641331,47.1835,0.076708,47.5979,0.164762,55.912966,5.995034,47.4894,1.090231,1.615628,1.499998,-0.999617,0.435167,-0.937747,1.170736
300,50.145,A,4,55.268524,6.489345,54.907813,6.414987,54.453419,6.380958,0.867425,-0.141590,47.3943,0.106419,48.4522,0.115298,56.086271,6.048811,48.3720,1.234038,1.666292,0.928860,-1.178458,0.366176,-0.817748,0.440535
301,50.314,A,4,55.370091,6.952778,55.159237,6.656364,54.614515,6.414563,0.999367,-0.156474,48.7494,0.130604,49.2431,0.187745,56.261279,6.106392,49.1162,1.231651,1.675351,1.229059,-1.102042,0.549972,-0.891188,0.846386
302,50.462,A,4,55.826896,6.590077,55.342464,6.731280,54.919464,6.523300,0.971279,-0.449130,49.9312,0.159548,50.1301,0.180358,56.438331,6.165477,50.0090,1.233311,1.560446,0.744404,-1.095867,0.565802,-0.611435,0.424600
303,50.620,A,4,55.965896,7.472111,55.342464,6.731280,54.962119,6.542296,0.884372,-0.391811,50.7330,0.165690,51.1135,0.175966,56.616914,6.226802,50.9925,1.370665,1.684602,1.405211,-1.274451,0.504477,-0.651018,1.245309
304,50.772,A,4,54.997191,7.006244,55.568147,6.874123,55.149947,6.699438,1.339912,-0.166539,51.5818,0.177503,52.1621,0.189339,56.795247,6.288859,52.0326,1.359525,1.695755,1.935884,-1.227100,0.585265,-1.798056,0.717386
305,50.934,A,4,56.695811,6.317627,55.610289,7.050516,55.165140,6.766353,0.971442,0.104124,51.5818,0.177507,53.2780,0.200451,56.971249,6.348587,53.1407,1.531312,1.853796,0.277173,-1.360960,0.701929,-0.275438,-0.030961
306,51.100,A,4,56.916172,7.473806,55.732221,6.969037,55.427189,6.720985,0.739187,-0.763184,52.5929,0.189504,54.4559,0.210253,57.143614,6.403778,54.3115,1.520377,1.745490,1.093933,-1.411393,0.565259,-0.227442,1.070028
307,51.254,A,4,56.996177,6.583720,56.108023,6.974809,55.685405,6.852532,1.354206,-0.765246,54.2510,0.204391,55.6920,0.218849,57.312249,6.453885,55.5407,1.312068,1.674976,0.341700,-1.204227,0.520924,-0.316072,0.129835
308,51.417,A,4,56.770775,7.743317,56.446109,7.020930,55.919511,6.834360,0.983593,-1.043521,56.2854,0.205651,56.8478,0.137921,57.478698,6.501269,56.7479,1.155978,1.594369,1.429629,-1.032588,0.519661,-0.707923,1.242048
309,51.580,A,4,56.953859,6.797682,56.677984,7.101012,56.086016,6.989867,1.376287,-0.630092,57.1573,0.157042,57.6476,0.210930,57.644556,6.554841,57.5071,1.110209,1.618115,0.732144,-0.966572,0.546171,-0.690698,0.242841
310,51.742,A,4,56.886277,7.833018,56.949201,7.278650,56.254484,6.984186,1.323329,-0.429380,58.5947,0.248828,59.2563,0.275179,57.816771,6.613492,59.0622,1.093211,1.605663,1.533969,-0.867570,0.665157,-0.930494,1.219525
311,51.894,A,4,57.467942,7.630633,57.096961,7.482933,56.386621,7.132197,1.399310,-0.480754,59.7946,0.194025,60.2531,0.081727,57.989097,6.682871,60.1917,1.198335,1.664279,1.081598,-0.892136,0.800062,-0.521155,0.947762
312,52.046,A,4,58.140133,6.415774,57.379425,7.378851,56.808975,7.112752,0.679488,-1.290311,61.0575,0.207919,61.2525,0.257029,58.163684,6.760170,61.0803,0.998913,1.399839,0.345200,-0.784259,0.618681,-0.023550,-0.344396
313,52.208,A,4,57.444156,7.563316,57.379425,7.378851,56.855157,7.135274,0.639461,-1.152756,61.8587,0.200074,62.4209,0.113762,58.377504,6.856978,62.4669,1.126283,1.547576,1.170492,-0.998079,0.521873,-0.933348,0.706338
314,52.370,A,4,57.760027,7.904916,57.589458,7.271372,56.981072,7.218931,0.760536,-0.813801,62.7704,0.160153,63.3179,0.218270,58.517979,6.924538,63.1675,0.991184,1.564848,1.239207,-0.928521,0.346834,-0.757952,0.980379
315,52.529,A,4,57.521067,8.385692,57.682854,7.446732,57.126826,7.337903,1.125058,-0.605663,63.1326,0.184128,64.2310,0.167549,58.692066,7.010275,64.1211,1.099547,1.599161,1.806381,-1.009212,0.436458,-1.170999,1.375418
316,52.685,A,4,57.564089,7.988585,57.744872,7.728278,57.221222,7.513641,1.468235,-0.102294,63.9403,0.164317,65.1419,0.144764,58.863692,7.098796,65.0451,1.283747,1.694049,1.575021,-1.118820,0.629482,-1.299603,0.889789
317,52.835,A,4,57.960761,7.891361,57.744549,7.955968,57.305620,7.609729,1.236871,0.038519,64.7164,0.158526,66.0001,0.144723,59.033856,7.191768,65.8999,1.498771,1.778059,1.281001,-1.289307,0.764200,-1.073095,0.699593
318,52.990,A,4,59.034816,8.949506,57.788891,8.025489,57.434181,7.677302,1.000164,-0.110443,65.7656,0.150427,66.8099,0.136501,59.205117,7.290688,66.7151,1.595503,1.812646,1.667537,-1.416226,0.734801,-0.170301,1.658818
319,53.133,A,4,58.776606,8.244327,58.034904,8.228420,57.709359,7.898132,1.628755,-0.323158,67.1529,0.137399,67.5759,0.130733,59.379067,7.397321,67.4862,1.580348,1.743197,1.039413,-1.344163,0.831099,-0.602461,0.847007
320,53.293,A,4,59.059201,8.219204,58.591276,8.443044,57.894772,7.973622,1.198678,-0.898275,68.0871,0.128701,68.3037,0.124186,59.555357,7.512060,68.2181,1.340218,1.723538,0.863843,-0.964081,0.930984,-0.496156,0.707144
321,53.444,A,4,58.539607,7.812137,58.733068,8.349706,58.171331,8.011279,0.520617,-0.860161,68.7564,0.123344,69.0024,0.119999,59.729322,7.626275,68.9199,1.231209,1.604857,1.204146,-0.996254,0.723431,-1.189715,0.185862
322,53.595,A,4,59.107926,8.504045,58.835526,8.311431,58.208948,8.038540,0.698022,-0.838641,69.2815,0.120198,69.6780,0.115544,59.898405,7.736622,69.5980,1.208353,1.716222,1.101724,-1.062879,0.574809,-0.790479,0.767423
323,53.750,A,4,58.994272,8.407433,58.835526,8.311431,58.376503,8.133384,0.639796,-0.750622,69.8601,0.117099,70.3320,0.112873,60.062228,7.843108,70.2547,1.313060,1.710535,1.207888,-1.226703,0.468323,-1.067956,0.564325
324,53.901,A,4,59.191762,8.280260,58.968428,8.380533,58.502328,8.199872,0.598615,-0.671308,70.4894,0.113791,70.9621,0.107494,60.221848,7.946216,70.8879,1.326533,1.738129,1.082895,-1.253420,0.434316,-1.030086,0.334043
325,54.059,A,4,60.042753,8.381026,59.070541,8.390239,58.637922,8.236807,0.491313,-0.745188,70.7327,0.111410,71.5642,0.101689,60.378978,8.046693,71.4936,1.352786,1.751405,0.474158,-1.308436,0.343546,-0.336224,0.334333
326,54.224,A,4,60.212700,9.164790,59.617013,8.540467,58.879678,8.282080,1.215266,-1.113327,71.8255,0.102542,72.1368,0.097554,60.534854,8.145365,72.0696,0.999269,1.660813,1.069116,-0.917841,0.395102,-0.322154,1.019424
327,54.393,A,4,59.963943,8.487206,59.848721,8.675519,59.235921,8.443998,0.911026,-1.092568,72.5758,0.096535,72.6833,0.094347,60.689434,8.242975,72.6189,0.945459,1.467348,0.765497,-0.840713,0.432545,-0.725491,0.244231
328,54.539,A,4,60.290786,9.783937,59.848721,8.675519,59.276391,8.469425,0.832840,-0.979728,73.0185,0.092936,73.2101,0.089195,60.841532,8.339829,73.1477,1.048028,1.570497,1.545564,-0.992811,0.335690,-0.550746,1.444108
329,54.704,A,4,61.000367,9.222136,60.025479,8.883000,59.463580,8.689267,1.545899,-0.767789,73.4538,0.090639,73.7225,0.088588,60.989785,8.435479,73.6617,1.063091,1.547162,0.786729,-0.964307,0.447521,0.010581,0.786658
330,54.862,A,4,60.440808,9.754075,60.522587,9.361717,59.729136,8.796566,1.760244,-0.828731,74.1267,0.086720,74.2207,0.084743,61.133636,8.528783,74.1618,1.033034,1.429800,1.407604,-0.611049,0.832934,-0.692828,1.225292
331,55.032,A,4,60.822141,9.740115,60.650150,9.584180,59.874055,8.967504,1.695775,-0.780188,74.4891,0.084925,74.7009,0.082627,61.273686,8.618514,74.6444,1.149481,1.442484,1.209083,-0.623536,0.965666,-0.451546,1.121600
332,55.199,A,4,60.063534,10.363368,60.670620,9.841347,60.053024,9.112810,1.837017,-0.170047,74.9410,0.081559,75.1587,0.077370,61.411172,8.704137,75.1050,1.357078,1.418301,2.137563,-0.740552,1.137209,-1.347638,1.659230
333,55.356,A,4,60.455370,9.622437,60.670620,9.841347,60.091780,9.330209,1.661712,-0.140488,75.3834,0.078282,75.5929,0.074934,61.547098,8.786657,75.5420,1.371344,1.553512,1.374917,-0.876478,1.054690,-1.091728,0.835780
334,55.527,A,4,60.568938,9.414606,60.607349,9.993196,60.179389,9.407194,1.117801,-0.126056,75.7273,0.074963,76.0070,0.070703,61.683278,8.875552,75.9582,1.551372,1.595095,1.237874,-1.075930,1.117645,-1.114340,0.539055
335,55.689,A,4,60.905117,9.466511,60.612950,9.911914,60.269026,9.440049,0.573719,-0.217586,75.8953,0.073495,76.4067,0.069206,61.819110,8.973478,76.3593,1.528230,1.618780,1.038492,-1.206161,0.938436,-0.913993,0.493034
336,55.842,A,4,60.738892,11.140060,60.747277,9.996048,60.393874,9.473082,1.261052,-0.085144,76.6102,0.068037,76.7952,0.067032,61.953247,9.078752,76.7491,1.515188,1.608459,2.392415,-1.205970,0.917296,-1.214355,2.061308
337,55.995,A,4,61.614168,10.064760,60.905056,10.254761,60.474390,9.748744,1.015790,-0.551318,77.0779,0.066089,77.1713,0.064490,62.085178,9.189089,77.1269,1.590077,1.705243,0.994309,-1.180123,1.065672,-0.471010,0.875671
338,56.142,A,4,61.984170,10.152561,60.905056,10.254761,60.672011,9.827579,0.921405,-0.492385,77.3573,0.063590,77.5309,0.060956,62.215356,9.302414,77.4888,1.619831,1.630250,0.881021,-1.310300,0.952347,-0.231186,0.850148
339,56.297,A,4,61.338149,11.057171,61.212272,10.267272,60.897339,9.906581,0.821013,-0.900626,77.6823,0.060286,77.8702,0.057799,62.344683,9.417656,77.8306,1.415699,1.527696,1.923830,-1.132411,0.849616,-1.006534,1.639515
340,56.487,A,4,61.831597,11.066078,61.534895,10.716230,60.994816,10.107698,1.522203,-0.699487,78.1470,0.056095,78.2257,0.053082,62.499625,9.559527,78.2134,1.506209,1.601544,1.648016,-0.964730,1.156703,-0.668027,1.506551
341,56.647,A,4,61.539016,10.072075,61.644640,10.741409,61.149812,10.282470,0.671243,-0.677442,78.4019,0.054426,78.4904,0.051937,62.628395,9.683389,78.5140,1.444708,1.595339,1.156644,-0.983755,1.058020,-1.089380,0.388686
