gps_x,gps_y,ekf_x,ekf_y,gt_x,gt_y,GPS ?s,EKF ?s,GT ?s,,,,,?x_gt,?y_gt,STDDEV GT
59.698507,-39.691411,59.699998,-38.487139,59.947354,-38.494528,1.171949048,0.255440421,0.277648946,,,,,0.012195,-0.277381,0.277648946
59.01079,-40.640363,59.707336,-38.742474,59.959549,-38.771909,1.317872688,0.39664535,0.277545172,,,,,0.012311,-0.277272,0.277545172
60.159115,-39.993727,59.590645,-39.121566,59.97186,-39.049181,1.653490843,0.225349113,0.277398694,,,,,0.01172,-0.277151,0.277398694
59.496507,-41.508647,59.696407,-39.320555,59.98358,-39.326332,1.896760068,0.432983134,0.278453047,,,,,0.011118,-0.278231,0.278453047
59.313533,-39.620733,59.667394,-39.752565,59.994698,-39.604563,0.772334289,0.061760397,0.281355486,,,,,0.011237,-0.281131,0.281355486
59.413142,-40.386617,59.609894,-39.775106,60.005935,-39.885694,2.092164001,0.153180613,0.285968722,,,,,0.012325,-0.285703,0.285968722
60.192148,-42.328343,59.578894,-39.925117,60.01826,-40.171397,1.538805693,0.480453309,0.291366571,,,,,0.013959,-0.291032,0.291366571
58.693888,-41.97743,59.69145,-40.3922,60.032219,-40.462429,0.976147994,0.368671907,0.35589696,,,,,0.018573,-0.355412,0.35589696
59.632661,-41.709904,59.519434,-40.718282,60.050792,-40.817841,0.836030539,0.222739418,0.239671307,,,,,0.012898,-0.239324,0.239671307
59.399723,-42.512828,59.541457,-40.93993,60.06369,-41.057165,1.874339624,0.325098427,0.300448347,,,,,0.016131,-0.300015,0.300448347
60.033148,-40.748764,59.518658,-41.264228,60.079821,-41.35718,1.540943776,0.104326097,0.359999731,,,,,0.019356,-0.359479,0.359999731
60.456381,-42.230446,59.612122,-41.217877,60.099177,-41.716659,1.159291422,0.268109932,0.299334032,,,,,0.016786,-0.298863,0.299334032
60.067211,-43.322464,59.76616,-41.43732,60.115963,-42.015522,0.72859787,0.379355781,0.239711348,,,,,0.014374,-0.23928,0.239711348
59.59982,-43.881392,59.826402,-41.811862,60.130337,-42.254802,0.983313274,0.411499834,0.301351662,,,,,0.019486,-0.300721,0.301351662
60.159122,-43.072636,59.793483,-42.222043,60.149823,-42.555523,1.92616839,0.208786668,0.304844213,,,,,0.021116,-0.304112,0.304844213
60.03774,-44.994976,59.864739,-42.418294,60.170939,-42.859635,0.836895719,0.505605614,0.37167362,,,,,0.027036,-0.370689,0.37167362
60.002871,-44.158807,59.903064,-42.922445,60.197975,-43.230324,0.387565569,0.267592548,0.314069581,,,,,0.023688,-0.313175,0.314069581
59.807237,-43.824241,59.927959,-43.188877,60.221663,-43.543499,0.992492284,0.161545662,0.316292966,,,,,0.024828,-0.315317,0.316292966
60.758033,-44.108895,59.913789,-43.3498,60.246491,-43.858816,1.825745854,0.238979749,0.316604175,,,,,0.026215,-0.315517,0.316604175
59.92271,-45.732343,60.070451,-43.530267,60.272706,-44.174333,0.778931854,0.437794236,0.315642232,,,,,0.027705,-0.314424,0.315642232
60.690233,-45.865171,60.053553,-43.967735,60.300411,-44.488757,0.861864833,0.401649893,0.314487156,,,,,0.029013,-0.313146,0.314487156
59.979985,-46.353391,60.174627,-44.350702,60.329424,-44.801903,0.1978123,0.395387109,0.314210331,,,,,0.029978,-0.312777,0.314210331
60.018538,-46.54741,60.148037,-44.745194,60.359402,-45.11468,0.949785931,0.383270507,0.252228814,,,,,0.024542,-0.251032,0.252228814
60.633018,-47.271639,60.135186,-45.128249,60.383944,-45.365712,0.469377964,0.442531964,0.3177534,,,,,0.031522,-0.316186,0.3177534
60.463119,-46.834089,60.231081,-45.560266,60.415466,-45.681898,0.624410013,0.285946666,0.319784491,,,,,0.032113,-0.318168,0.319784491
59.840287,-46.878453,60.281167,-45.841792,60.447579,-46.000066,1.102326028,0.248721039,0.314093832,,,,,0.036086,-0.312014,0.314093832
60.565067,-47.709005,60.210951,-46.080396,60.483665,-46.31208,0.428871521,0.337839534,0.309346212,,,,,0.034082,-0.307463,0.309346212
60.25006,-48.00004,60.278694,-46.411374,60.517747,-46.619543,0.50540029,0.345024369,0.307090224,,,,,0.033623,-0.305244,0.307090224
60.663261,-48.291063,60.282156,-46.756381,60.55137,-46.924787,0.396785234,0.334793721,0.296687595,,,,,0.039219,-0.294084,0.296687595
61.02634,-48.131025,60.355554,-47.08303,60.590589,-47.218871,1.13940592,0.271494122,0.298000788,,,,,0.034371,-0.296012,0.298000788
60.622702,-49.19654,60.481994,-47.323284,60.62496,-47.514883,0.211082707,0.387007642,0.293357287,,,,,0.030657,-0.291751,0.293357287
60.520068,-49.012089,60.515792,-47.708813,60.655617,-47.806634,0.532402603,0.274579498,0.301038553,,,,,0.033292,-0.299192,0.301038553
60.355399,-49.518386,60.522563,-47.983309,60.688909,-48.105826,1.097484916,0.336374854,0.295682203,,,,,0.034094,-0.29371,0.295682203
59.93644,-50.532756,60.500477,-48.318958,60.723003,-48.399536,0.933407695,0.457119596,0.29525516,,,,,0.035328,-0.293134,0.29525516
60.856685,-50.376554,60.406086,-48.766226,60.758331,-48.69267,0.299912409,0.352446567,0.294147871,,,,,0.038865,-0.291569,0.294147871
61.125608,-50.509324,60.488921,-49.1088,60.797196,-48.984239,1.283696838,0.327098525,0.292973204,,,,,0.036153,-0.290734,0.292973204
59.84505,-50.419609,60.605761,-49.414319,60.833349,-49.274973,0.992194736,0.267890977,0.292987919,,,,,0.027056,-0.291736,0.292987919
60.654586,-49.845935,60.476274,-49.648837,60.860405,-49.566709,0.882821026,0.095001765,0.296385432,,,,,0.031805,-0.294674,0.296385432
60.921467,-50.68745,60.509849,-49.737708,60.89221,-49.861383,0.486146674,0.231206259,0.298875525,,,,,0.029329,-0.297433,0.298875525
60.777747,-51.151867,60.585729,-49.956108,60.921539,-50.158816,0.881252662,0.263474184,0.302819103,,,,,0.035804,-0.300695,0.302819103
60.72646,-52.031626,60.623235,-50.216899,60.957343,-50.459511,0.594504866,0.371143579,0.305634927,,,,,0.035502,-0.303566,0.305634927
61.183697,-52.411587,60.645352,-50.587383,60.992845,-50.763077,1.0198513,0.386901065,0.307814962,,,,,0.036191,-0.30568,0.307814962
60.522231,-51.63534,60.744626,-50.961331,61.029036,-51.068757,1.05446663,0.174347446,0.308439059,,,,,0.032538,-0.306718,0.308439059
60.876658,-52.628457,60.709919,-51.132189,61.061574,-51.375475,0.381548168,0.316402643,0.308335343,,,,,0.029048,-0.306964,0.308335343
60.523747,-52.773484,60.743062,-51.446851,61.090622,-51.682439,0.829024532,0.287224406,0.369947299,,,,,0.034039,-0.368378,0.369947299
61.006928,-53.447144,60.707553,-51.731872,61.124661,-52.050817,0.875562637,0.358508462,0.309378988,,,,,0.03093,-0.307829,0.309378988
60.580518,-52.682432,60.763139,-52.086045,61.155591,-52.358646,1.726643399,0.158994749,0.249275495,,,,,0.027027,-0.247806,0.249275495
60.870263,-54.384591,60.733644,-52.24228,61.182618,-52.606452,0.695911778,0.429582886,0.314760361,,,,,0.035235,-0.312782,0.314760361
61.541628,-54.567791,60.759896,-52.67106,61.217853,-52.919234,0.759923582,0.412874099,0.382612277,,,,,0.040881,-0.380422,0.382612277
60.781804,-54.580093,60.901156,-53.059017,61.258734,-53.299656,0.799367803,0.323235736,0.256869568,,,,,0.025457,-0.255605,0.256869568
61.155328,-53.873362,60.884378,-53.381817,61.284191,-53.555261,2.311794207,0.149093689,0.321686951,,,,,0.030832,-0.320206,0.321686951
62.388075,-55.829053,60.936121,-53.521644,61.315023,-53.875467,1.730090432,0.531528302,0.38655898,,,,,0.038239,-0.384663,0.38655898
60.659665,-55.905288,61.198931,-53.983654,61.353262,-54.26013,0.585255339,0.391322175,0.257282452,,,,,0.027957,-0.255759,0.257282452
61.226426,-55.759323,61.109807,-54.364692,61.381219,-54.515889,0.767068193,0.312748942,0.321145514,,,,,0.037776,-0.318916,0.321145514
60.780683,-56.383588,61.137302,-54.67623,61.418995,-54.834805,0.896394828,0.362123196,0.321545707,,,,,0.039072,-0.319163,0.321545707
60.679378,-57.27424,61.079381,-55.033691,61.458067,-55.153968,1.61346571,0.460479899,0.388247946,,,,,0.045488,-0.385574,0.388247946
61.87653,-56.192529,61.011984,-55.489212,61.503555,-55.539542,1.331306699,0.228779747,0.26110799,,,,,0.028987,-0.259494,0.26110799
60.792839,-56.965828,61.16677,-55.65768,61.532542,-55.799036,0.68620879,0.3023647,0.329208477,,,,,0.036156,-0.327217,0.329208477
61.08017,-57.588984,61.105767,-55.953827,61.568698,-56.126253,0.239213915,0.344221737,0.331851317,,,,,0.038461,-0.329615,0.331851317
60.864612,-57.692705,61.104163,-56.298045,61.607159,-56.455868,0.897274889,0.304644333,0.333414781,,,,,0.042297,-0.330721,0.333414781
61.652842,-58.121419,61.064126,-56.600047,61.649456,-56.786589,1.285830803,0.341218051,0.333691841,,,,,0.04548,-0.330578,0.333691841
62.329545,-59.214778,61.170425,-56.924285,61.694936,-57.117167,1.139233422,0.506718761,0.332985457,,,,,0.046363,-0.329742,0.332985457
61.199896,-59.067313,61.380181,-57.385551,61.741299,-57.446909,0.406655135,0.344664239,0.332155273,,,,,0.045116,-0.329077,0.332155273
61.342677,-58.686548,61.35406,-57.729224,61.786415,-57.775986,0.851493217,0.237226466,0.332150354,,,,,0.04361,-0.329275,0.332150354
61.725779,-59.446991,61.359049,-57.966398,61.830025,-58.105261,1.567955833,0.326009059,0.333407094,,,,,0.043872,-0.330508,0.333407094
61.913707,-61.003644,61.429738,-58.284651,61.873897,-58.435769,0.789935772,0.546396884,0.335752041,,,,,0.046496,-0.332517,0.335752041
61.336641,-60.464206,61.522158,-58.823175,61.920393,-58.768286,1.016525682,0.351836443,0.338605136,,,,,0.050175,-0.334867,0.338605136
62.281956,-60.837976,61.496601,-59.174082,61.970568,-59.103153,0.940880399,0.383889433,0.341158251,,,,,0.052753,-0.337055,0.341158251
61.347538,-60.72789,61.642653,-59.529103,62.023321,-59.440208,1.413296616,0.27593935,0.34267935,,,,,0.052955,-0.338563,0.34267935
62.455146,-61.605735,61.598636,-59.801509,62.076276,-59.778771,1.699270559,0.410698203,0.342919625,,,,,0.051285,-0.339063,0.342919625
61.193779,-60.467107,61.757901,-60.180069,62.127561,-60.117834,1.691027304,0.142303713,0.342285159,,,,,0.049582,-0.338675,0.342285159
62.493522,-61.548884,61.666694,-60.289301,62.177143,-60.456509,1.01044843,0.317450919,0.341603626,,,,,0.049556,-0.33799,0.341603626
61.900167,-62.366769,61.820364,-60.567079,62.226699,-60.794499,0.337621767,0.373858036,0.341626891,,,,,0.051433,-0.337733,0.341626891
61.677196,-62.113249,61.843443,-60.940224,62.278132,-61.132232,0.852258116,0.263565841,0.342708594,,,,,0.053884,-0.338446,0.342708594
61.519237,-62.950741,61.822307,-61.202941,62.332016,-61.470678,0.929565595,0.366955862,0.344756603,,,,,0.0551,-0.340325,0.344756603
62.134435,-62.253874,61.775567,-61.566908,62.387116,-61.811003,1.324668873,0.189273201,0.347324968,,,,,0.054244,-0.343063,0.347324968
62.72338,-63.44042,61.84503,-61.742974,62.44136,-62.154066,0.563200946,0.388883445,0.349782845,,,,,0.052093,-0.345882,0.349782845
62.292509,-63.803112,62.007833,-62.096139,62.493453,-62.499948,0.636985953,0.360770295,0.351491717,,,,,0.050314,-0.347872,0.351491717
61.70617,-64.052025,62.067488,-62.451943,62.543767,-62.84782,0.655418358,0.342171406,0.35210709,,,,,0.050125,-0.348521,0.35210709
62.31534,-64.293862,62.012401,-62.789651,62.593892,-63.196341,0.621404403,0.326895119,0.416405575,,,,,0.065599,-0.411206,0.416405575
62.020798,-64.841026,62.073038,-63.110873,62.659491,-63.607547,0.941432762,0.361548718,0.269687523,,,,,0.041688,-0.266446,0.269687523
62.562586,-65.610936,62.070834,-63.472415,62.701179,-63.873993,0.616675187,0.445151642,0.401083733,,,,,0.060221,-0.396537,0.401083733
62.537828,-64.994758,62.165184,-63.907453,62.7614,-64.27053,0.456034913,0.260737463,0.32443449,,,,,0.052886,-0.320095,0.32443449
62.704711,-65.419161,62.238365,-64.15771,62.814286,-64.590625,0.664145723,0.293886673,0.327293699,,,,,0.046706,-0.323944,0.327293699
62.974149,-66.026197,62.329162,-64.437219,62.860992,-64.914569,0.905764153,0.358684836,0.322944636,,,,,0.049374,-0.319148,0.322944636
62.099498,-66.261557,62.451882,-64.774257,62.910366,-65.233717,0.973588431,0.312573907,0.258787401,,,,,0.038676,-0.255881,0.258787401
63.031759,-66.542206,62.396854,-65.081949,62.949042,-65.489598,0.956757891,0.347933591,0.381736804,,,,,0.061434,-0.376761,0.381736804
62.388855,-67.250768,62.517859,-65.408163,63.010476,-65.866359,0.90611066,0.36893298,0.249109036,,,,,0.041894,-0.245561,0.249109036
63.12374,-67.780844,62.50062,-65.776693,63.05237,-66.11192,1.131441007,0.440481836,0.303716836,,,,,0.051886,-0.299252,0.303716836
62.626941,-66.764306,62.618163,-66.201202,63.104256,-66.411172,1.458151199,0.143996991,0.295096103,,,,,0.050095,-0.290813,0.295096103
62.604794,-68.222289,62.624511,-66.345059,63.154351,-66.701985,0.600412364,0.385482918,0.28805022,,,,,0.04827,-0.283977,0.28805022
63.204874,-68.242264,62.625727,-66.73054,63.202621,-66.985962,0.342781649,0.350552238,0.283707931,,,,,0.047953,-0.279626,0.283707931
63.529557,-68.132354,62.732418,-67.064462,63.250574,-67.265588,0.358960575,0.285337322,0.282119371,,,,,0.049656,-0.277715,0.282119371
63.755207,-68.411522,62.877874,-67.309941,63.30023,-67.543303,1.302205533,0.297482957,0.282041429,,,,,0.052379,-0.277135,0.282041429
62.545598,-68.893793,63.03891,-67.560068,63.352609,-67.820438,1.679625319,0.301236438,0.281480114,,,,,0.054432,-0.276167,0.281480114
63.825604,-69.981325,62.957492,-67.850093,63.407041,-68.096605,1.136558838,0.459478677,0.278656334,,,,,0.054744,-0.273226,0.278656334
62.742273,-69.637581,63.114469,-68.281925,63.461785,-68.369831,0.736744051,0.302590101,0.272957598,,,,,0.053641,-0.267635,0.272957598
63.010301,-70.323841,63.052149,-68.578028,63.515426,-68.637466,0.416418304,0.365073671,0.265408826,,,,,0.052666,-0.260131,0.265408826
62.90328,-70.726272,63.045331,-68.943038,63.568092,-68.897597,0.931384023,0.373345031,0.257926345,,,,,0.053272,-0.252365,0.257926345
63.806185,-70.497714,63.01884,-69.315442,63.621364,-69.149962,0.913925741,0.299639714,0.252235305,,,,,0.055702,-0.246008,0.252235305
63.01221,-70.950333,63.155755,-69.581972,63.677066,-69.39597,0.329869437,0.299569741,0.249184248,,,,,0.058818,-0.242143,0.249184248
63.241305,-71.187671,63.128409,-69.880291,63.735884,-69.638113,0.611600988,0.287463047,0.248344075,,,,,0.060893,-0.240763,0.248344075
63.519821,-71.732175,63.144701,-70.167292,63.796777,-69.878876,1.532502935,0.337793082,0.248280524,,,,,0.061029,-0.240663,0.248280524
62.808026,-70.375004,63.206607,-70.499364,63.857806,-70.119539,1.670030793,0.081628932,0.247474704,,,,,0.059824,-0.240135,0.247474704
63.285782,-71.975239,63.13132,-70.53091,63.91763,-70.359674,1.157327746,0.305579704,0.245017962,,,,,0.058852,-0.237845,0.245017962
64.030244,-71.089133,63.15175,-70.835806,63.976482,-70.597519,0.968340175,0.176032348,0.240931841,,,,,0.059505,-0.233468,0.240931841
64.344564,-72.00504,63.300824,-70.929424,64.035987,-70.830987,0.74912471,0.297523143,0.235989001,,,,,0.061941,-0.227715,0.235989001
63.596831,-72.050682,63.481481,-71.16582,64.097928,-71.058702,1.438644767,0.202616217,0.231090198,,,,,0.065073,-0.221739,0.231090198
63.527413,-73.487651,63.499538,-71.36763,64.163001,-71.280441,0.152464543,0.420240506,0.226846748,,,,,0.067418,-0.216597,0.226846748
63.433396,-73.367625,63.500663,-71.787869,64.230419,-71.497038,0.370634419,0.327568251,0.223693342,,,,,0.068004,-0.213106,0.223693342
63.293641,-73.024349,63.483418,-72.114983,64.298423,-71.710144,0.340887916,0.212569734,0.266230744,,,,,0.080161,-0.253876,0.266230744
63.621354,-73.118204,63.442939,-72.323663,64.378584,-71.96402,0.126467826,0.188192322,0.177172473,,,,,0.052168,-0.169318,0.177172473
63.703331,-73.214505,63.466298,-72.5104,64.430752,-72.133338,1.339296985,0.172214939,0.221608727,,,,,0.064334,-0.212065,0.221608727
64.906019,-72.625219,63.499925,-72.6793,64.495086,-72.345403,0.996220692,0.243818733,0.265311345,,,,,0.077332,-0.253791,0.265311345
64.093653,-73.201862,63.742503,-72.703866,64.572418,-72.599194,1.103964893,0.145353735,0.175271401,,,,,0.052244,-0.167304,0.175271401
63.023425,-73.472695,63.800564,-72.83712,64.624662,-72.766498,0.882592148,0.205486514,0.258326086,,,,,0.079524,-0.245781,0.258326086
63.594821,-74.145358,63.65873,-72.985807,64.704186,-73.012279,0.547592989,0.24112619,0.168479132,,,,,0.053554,-0.159741,0.168479132
64.008918,-73.787054,63.639813,-73.22619,64.75774,-73.17202,0.974672916,0.14622796,0.206761373,,,,,0.067192,-0.195539,0.206761373
64.951554,-74.034894,63.697056,-73.360748,64.824932,-73.367559,1.276533629,0.264556195,0.204120048,,,,,0.067054,-0.192792,0.204120048
64.145274,-75.024566,63.91243,-73.514384,64.891986,-73.560351,0.975773237,0.305076305,0.244420134,,,,,0.079377,-0.231172,0.244420134
63.954443,-74.067635,63.949293,-73.817225,64.971363,-73.791523,1.407211212,0.077950776,0.204619293,,,,,0.064221,-0.19428,0.204619293
64.212148,-75.451048,63.945972,-73.895105,65.035584,-73.985803,0.346838832,0.3130303,0.204983914,,,,,0.061626,-0.195501,0.204983914
63.868565,-75.49846,63.987331,-74.205391,65.09721,-74.181304,0.700178648,0.264256905,0.203666539,,,,,0.058856,-0.194977,0.203666539
64.565509,-75.431235,63.96039,-74.468271,65.156066,-74.376281,0.71640153,0.229789488,0.160798,,,,,0.041718,-0.155292,0.160798
63.893835,-75.680404,64.060752,-74.674985,65.197784,-74.531573,0.354836234,0.209250517,0.199782428,,,,,0.048384,-0.193835,0.199782428
63.742203,-76.00121,64.026469,-74.881408,65.246168,-74.725408,0.750312221,0.247353808,0.202056202,,,,,0.043369,-0.197347,0.202056202
64.160624,-76.62402,63.966792,-75.121455,65.289537,-74.922755,1.270476437,0.303388996,0.195376662,,,,,0.037151,-0.191812,0.195376662
64.624542,-75.441273,63.991867,-75.423806,65.326688,-75.114567,0.972572821,0.110745306,0.201234351,,,,,0.036939,-0.197815,0.201234351
64.581142,-76.412877,64.095069,-75.463979,65.363627,-75.312382,0.471415347,0.217284733,0.197929625,,,,,0.030246,-0.195605,0.197929625
64.31485,-76.023877,64.17427,-75.666315,65.393873,-75.507987,0.73992163,0.092643415,0.201849905,,,,,0.023841,-0.200437,0.201849905
64.53045,-76.731691,64.194328,-75.756761,65.417714,-75.708424,0.237706099,0.216913637,0.200299115,,,,,0.012447,-0.199912,0.200299115
64.398968,-76.533659,64.247225,-75.967126,65.430161,-75.908336,0.714236115,0.134309952,0.202227264,,,,,0.001714,-0.20222,0.202227264
63.730236,-76.784519,64.268915,-76.099673,65.431875,-76.110556,0.658875912,0.18263661,0.20453922,,,,,-0.007967,-0.204384,0.20453922
64.276248,-77.153285,64.167948,-76.251863,65.423908,-76.31494,0.729025279,0.190396121,0.207070247,,,,,-0.015113,-0.206518,0.207070247
64.997244,-77.261186,64.179669,-76.441898,65.408795,-76.521458,1.205530652,0.223541834,0.208720105,,,,,-0.019882,-0.207771,0.208720105
63.795998,-77.362735,64.317722,-76.617717,65.388913,-76.729229,1.371259999,0.189302368,0.208754727,,,,,-0.023595,-0.207417,0.208754727
65.008879,-78.00248,64.220326,-76.780042,65.365318,-76.936646,1.570513494,0.28075314,0.207512422,,,,,-0.027784,-0.205644,0.207512422
63.444569,-77.863028,64.353637,-77.027126,65.337534,-77.14229,1.227990986,0.244398127,0.206319105,,,,,-0.033337,-0.203608,0.206319105
64.672367,-77.841258,64.187615,-77.206478,65.304197,-77.345898,0.109756598,0.163593667,0.206738871,,,,,-0.04034,-0.202765,0.206738871
64.61409,-77.748251,64.266077,-77.350028,65.263857,-77.548663,1.706736301,0.115283766,0.209529092,,,,,-0.048368,-0.20387,0.209529092
64.079781,-79.369196,64.322046,-77.450814,65.215489,-77.752533,0.639840265,0.372682193,0.213897157,,,,,-0.05669,-0.206248,0.213897157
63.964782,-78.739775,64.273845,-77.820366,65.158799,-77.958781,0.303827558,0.204988415,0.217939742,,,,,-0.064434,-0.208197,0.217939742
64.250601,-78.636728,64.212701,-78.016023,65.094365,-78.166978,0.77705169,0.142544818,0.219877859,,,,,-0.070798,-0.208168,0.219877859
63.478079,-78.552948,64.212218,-78.158567,65.023567,-78.375146,1.025523847,0.170670753,0.219237807,,,,,-0.075395,-0.205866,0.219237807
63.641879,-79.565306,64.074687,-78.25963,64.948172,-78.581012,0.602826422,0.275309262,0.217183235,,,,,-0.078521,-0.202492,0.217183235
64.236912,-79.661926,63.988231,-78.521012,64.869651,-78.783504,0.556810236,0.236133605,0.258648839,,,,,-0.097486,-0.239574,0.258648839
63.70647,-79.831245,64.021844,-78.754741,64.772165,-79.023078,0.803714272,0.232540988,0.172698128,,,,,-0.067227,-0.159076,0.172698128
64.004504,-80.577658,63.956369,-78.977874,64.704938,-79.182154,0.323816228,0.316732223,0.258572933,,,,,-0.094145,-0.240825,0.258572933
64.320307,-80.506066,63.95423,-79.294599,64.610793,-79.422979,0.152553834,0.2575673,0.213356393,,,,,-0.082506,-0.196758,0.213356393
64.198203,-80.597517,64.009205,-79.546231,64.528287,-79.619737,0.979617603,0.21531184,0.211421337,,,,,-0.081059,-0.195265,0.211421337
63.224676,-80.488449,64.036498,-79.759806,64.447228,-79.815002,0.310617376,0.229936899,0.169045882,,,,,-0.063766,-0.156558,0.169045882
63.523928,-80.571704,63.882939,-79.930951,64.383462,-79.97156,0.479418528,0.165714128,0.209950108,,,,,-0.088025,-0.190606,0.209950108
63.629775,-81.039292,63.808911,-80.079211,64.295437,-80.162166,0.299078546,0.208261416,0.250389247,,,,,-0.101184,-0.229034,0.250389247
63.351236,-80.93037,63.765548,-80.282908,64.194253,-80.3912,0.065864218,0.170818753,0.164731896,,,,,-0.066879,-0.150545,0.164731896
63.410728,-80.902107,63.680268,-80.430916,64.127374,-80.541745,1.465773308,0.123465679,0.20357731,,,,,-0.078329,-0.187905,0.20357731
63.863302,-82.296262,63.622367,-80.539963,64.049045,-80.72965,1.046039342,0.335224902,0.200300648,,,,,-0.072955,-0.186542,0.200300648
63.004065,-81.69968,63.65048,-80.874007,63.97609,-80.916192,0.836161278,0.227388966,0.196773461,,,,,-0.069179,-0.184212,0.196773461
62.307123,-81.237687,63.520308,-81.06045,63.906911,-81.100404,1.810284174,0.23969783,0.193888984,,,,,-0.067988,-0.181578,0.193888984
63.45554,-82.637068,63.289146,-81.123847,63.838923,-81.281982,0.354252474,0.293097895,0.192525821,,,,,-0.069636,-0.179491,0.192525821
63.19634,-82.878543,63.304317,-81.416552,63.769287,-81.461473,1.136305814,0.299874327,0.192999054,,,,,-0.073119,-0.178612,0.192999054
63.059424,-81.750516,63.265589,-81.713915,63.696168,-81.640085,0.962987924,0.065991609,0.194507986,,,,,-0.076793,-0.178707,0.194507986
63.092983,-82.712919,63.212504,-81.753118,63.619375,-81.818792,0.954120524,0.203892189,0.194953604,,,,,-0.083347,-0.176239,0.194953604
62.356014,-82.10693,63.175111,-81.953552,63.536028,-81.995031,0.355216067,0.171329951,0.198044311,,,,,-0.089729,-0.176551,0.198044311
62.655367,-82.298153,63.013368,-82.01006,63.446299,-82.171582,0.684141463,0.112766303,0.198330898,,,,,-0.094452,-0.174396,0.198330898
62.822343,-82.961605,62.931608,-82.087723,63.351847,-82.345978,0.411716436,0.184017029,0.190194168,,,,,-0.094483,-0.165066,0.190194168
62.611913,-83.315483,62.894192,-82.267896,63.257364,-82.511044,0.905657398,0.221726544,0.194354425,,,,,-0.096981,-0.168429,0.194354425
62.732131,-82.41784,62.826208,-82.478943,63.160383,-82.679473,0.337630151,0.037100716,0.189338384,,,,,-0.09846,-0.161724,0.189338384
62.744916,-82.755228,62.792208,-82.493791,63.061923,-82.841197,0.812808447,0.073507929,0.195488763,,,,,-0.105799,-0.164385,0.195488763
62.610613,-83.556864,62.767205,-82.562916,62.956124,-83.005582,0.822948218,0.202668698,0.196896966,,,,,-0.115014,-0.159813,0.196896966
61.889907,-83.15959,62.723599,-82.760838,62.84111,-83.165395,1.007359557,0.188153185,0.2011822,,,,,-0.12674,-0.156241,0.2011822
60.900143,-83.347048,62.56001,-82.853791,62.71437,-83.321636,1.167656051,0.330744434,0.204825461,,,,,-0.137857,-0.151489,0.204825461
62.055409,-83.516698,62.247511,-82.962125,62.576513,-83.473125,0.71846881,0.131098292,0.207139665,,,,,-0.146144,-0.146795,0.207139665
61.677398,-84.127685,62.191632,-83.080718,62.430369,-83.61992,0.670797831,0.23444689,0.208027231,,,,,-0.150748,-0.143354,0.208027231
61.09774,-83.790096,62.07931,-83.286507,62.279621,-83.763274,0.114566261,0.224610208,0.207853393,,,,,-0.152501,-0.141232,0.207853393
60.98329,-83.784936,61.883662,-83.396832,62.12712,-83.904506,1.790893438,0.203450507,0.207328628,,,,,-0.153321,-0.139563,0.207328628
60.487082,-85.505714,61.700725,-83.485861,61.973799,-84.044069,1.197823367,0.44811899,0.207120222,,,,,-0.155123,-0.137243,0.207120222
61.47633,-84.830311,61.460437,-83.86411,61.818676,-84.181312,1.091120313,0.197098894,0.207894547,,,,,-0.159337,-0.133536,0.207894547
60.790774,-83.981455,61.436574,-84.059759,61.659339,-84.314848,1.133801508,0.139712402,0.210290024,,,,,-0.166466,-0.128495,0.210290024
59.983521,-84.777601,61.297258,-84.070276,61.492873,-84.443343,0.904519222,0.297387377,0.257824304,,,,,-0.211869,-0.146918,0.257824304
60.836991,-85.077174,61.038833,-84.217435,61.281004,-84.590261,0.717294453,0.185429687,0.175723729,,,,,-0.148486,-0.093972,0.175723729
60.146419,-85.271137,60.975746,-84.391803,61.132518,-84.684233,0.417057428,0.248681013,0.223009586,,,,,-0.191703,-0.113944,0.223009586
59.746855,-85.151615,60.802508,-84.570215,60.940815,-84.798177,1.099341253,0.248509851,0.22449125,,,,,-0.195229,-0.110824,0.22449125
60.490179,-84.341664,60.588258,-84.696128,60.745586,-84.909001,1.252321309,0.061259617,0.267948361,,,,,-0.234761,-0.129165,0.267948361
59.480948,-85.083123,60.542098,-84.655854,60.510825,-85.038166,0.772371431,0.233152866,0.176766897,,,,,-0.155764,-0.083571,0.176766897
59.756924,-85.804507,60.32858,-84.749504,60.355061,-85.121737,0.601527303,0.242480719,0.219252109,,,,,-0.194462,-0.101272,0.219252109
59.398143,-86.287323,60.19976,-84.954936,60.160599,-85.223009,0.920199096,0.310229357,0.26224552,,,,,-0.235234,-0.115921,0.26224552
59.267103,-85.376502,60.027995,-85.213275,59.925365,-85.33893,0.542867413,0.169089671,0.209422844,,,,,-0.188165,-0.091934,0.209422844
58.774725,-85.147878,59.866576,-85.263626,59.7372,-85.430864,0.951125014,0.221753785,0.217736366,,,,,-0.19793,-0.090735,0.217736366
58.546009,-86.071094,59.644823,-85.263036,59.53927,-85.521599,0.630452052,0.267380813,0.171413024,,,,,-0.156211,-0.070573,0.171413024
58.301346,-85.490052,59.428128,-85.419675,59.383059,-85.592172,0.159205759,0.237548654,0.207362237,,,,,-0.190323,-0.082318,0.207362237
58.233365,-85.34609,59.193114,-85.454284,59.192736,-85.67449,0.123003907,0.20141359,0.213477573,,,,,-0.197533,-0.080953,0.213477573
58.213788,-85.224654,58.991713,-85.452032,58.995203,-85.755443,0.815142623,0.171149612,0.201981724,,,,,-0.18731,-0.075575,0.201981724
